id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
163840,24249,Karaoke Revolution Volume 3,NULL,2004-11-09 00:00:00.000,NULL,NULL,85.0000,1,NULL,NULL
50108,1422,Kengo 3,NULL,2004-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73768,92634,Kenshuui Tendou Dokuta,NULL,2004-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96911,61421,Keroro Gunsou: Taiketsu! Gekisou Keronprix Daisakusen de arimasu!,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169187,20200,Kessen III,NULL,2004-12-22 00:00:00.000,NULL,NULL,77.5000,2,NULL,NULL
131632,214714,Ketsui: Kizuna Jigoku Tachi DX,NULL,2004-12-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84125,128882,Kid Pix Deluxe 4,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39015,4954,Kidz Sports Basketball,NULL,2004-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145718,51069,Kidz Sports: Ice Hockey,NULL,2004-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43695,210160,Kien,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187618,1865,Killzone,"During the era of space exploration, a faction of humans colonized the planet Helghan. In order to survive in the harsh environment, these people mutated to the point of no longer remaining human. They developed a passionate hatred for mankind, and eventually formed the Helghast Empire, attacking the planet Vekta controlled by the Interplanetary Strategic Alliance (ISA). As Helghast soldiers invade the planet's perimeter, the ISA forces are trying to hold the ground and find a way to stop them.",2004-11-02 00:00:00.000,35,NULL,70.0000,3,75.8345,79
108507,43422,Killzone: Collector's Edition,"The game is set in an era of space colonization where the Helghan Empire has recovered from its defeat in the First Extrasolar War and launched a blitzkrieg against the outer ISA colony planet Vekta. Vekta's orbital Strategic Defense (SD) platforms failed during the initial assault, allowing the Helghast to land swarms of soldiers onto the surface. This makes it all the more difficult for the outnumbered ISA forces.

In the game, the Helghast are a faction of human descendants who colonized the planet Helghan many generations ago. The planet's harsh environment forced the Helghast to adapt and mutate so much that they can no longer be considered human. They are stronger, faster and more resilient than their cousins, and possess a burning hatred for humanity. Except for a small number of half-breed Helghast, the few social elite born commanders and some trained troopers, they all require a gas mask and air processing tank that creates air similar to the planet Helghan's atmosphere for long term period away from the planet. Unprepared, outnumbered and outgunned, Vekta's only hope rests with an elite squad of four soldiers who will turn the tide of the war.

As the climactic war razes across Vekta, Templar allies himself with troops on the outskirts of Vekta City, desperately repelling endless waves of besieging assaults from the imperious Helghast forces, but are eventually driven into a defensive retreat.",2004-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139011,43261,Killzone: Special Limited Edition,"The game is set in an era of space colonization where the Helghan Empire has recovered from its defeat in the First Extrasolar War and launched a blitzkrieg against the outer ISA colony planet Vekta. Vekta's orbital Strategic Defense (SD) platforms failed during the initial assault, allowing the Helghast to land swarms of soldiers onto the surface. This makes it all the more difficult for the outnumbered ISA forces.

In the game, the Helghast are a faction of human descendants who colonized the planet Helghan many generations ago. The planet's harsh environment forced the Helghast to adapt and mutate so much that they can no longer be considered human. They are stronger, faster and more resilient than their cousins, and possess a burning hatred for humanity. Except for a small number of half-breed Helghast, the few social elite born commanders and some trained troopers, they all require a gas mask and air processing tank that creates air similar to the planet Helghan's atmosphere for long term period away from the planet. Unprepared, outnumbered and outgunned, Vekta's only hope rests with an elite squad of four soldiers who will turn the tide of the war.

As the climactic war razes across Vekta, Templar allies himself with troops on the outskirts of Vekta City, desperately repelling endless waves of besieging assaults from the imperious Helghast forces, but are eventually driven into a defensive retreat.",2004-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149324,8144,Kim Possible 2: Drakken's Demise,NULL,2004-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99309,43676,King of Colosseum II,NULL,2004-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183328,1220,Kingdom Hearts: Chain of Memories,"Kingdom Hearts: Chain of Memories takes place directly after the ending of the first game, Kingdom Hearts. The game is set in Castle Oblivion, a mysterious castle kept by Lord Marluxia. Sora and his teammates are told that the castle causes visitors to lose their memories upon entering. The lobby and areas between floors are white with flower-themed decorations, but each floor can be transformed into a different world from the first Kingdom Hearts game using ""world cards"" created from Sora's memories. Like before, many of the worlds are based on Disney films while the rest were created by Square Enix.",2004-11-11 00:00:00.000,20,NULL,80.0000,1,80.6361,92
190918,5883,Kingdom Under Fire: The Crusaders,NULL,2004-10-12 00:00:00.000,5,NULL,89.0000,1,63.3817,9
153257,203648,Kishin Houkou Demonbane,NULL,2004-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109000,49640,Kiss x Kiss: Seirei Gakuen,Game's goal is to increase favorability while talking talking to boys and handing them lunch boxes with the final event reserved for the Valentine's Day.,2004-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118669,22370,Knight Rider 2: The Game,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
96363,51338,KnightOnline,NULL,2004-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188438,198600,Knuckles Baseball,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61756,198594,Knuckles Treasure Hunt,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192272,766,Kohan II: Kings of War,NULL,2004-09-20 00:00:00.000,3,NULL,77.5000,3,80.2339,13
100840,49679,Konjiki no Gash Bell!! Makai no Bookmark,NULL,2004-08-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75343,3969,Konjiki no Gash Bell!! Yūjō no Tag Battle Full Power,NULL,2004-08-05 00:00:00.000,NULL,NULL,NULL,NULL,58.0000,0
175825,213933,Konohana 4: Yami wo Harau Inori,NULL,2004-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32366,3970,Korokke! Ban-Ō no Kiki o Sukue,NULL,2004-07-08 00:00:00.000,NULL,NULL,NULL,NULL,20.0000,0
32855,68082,Kotoba no Puzzle Mojipittan Daijiten,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146950,73579,Kowloon Youma Gakuen Ki,NULL,2004-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40410,79302,Kröt,NULL,2004-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
73117,23563,Kuma\War,NULL,2004-12-31 00:00:00.000,NULL,NULL,41.0000,1,NULL,NULL
49387,1471,Kururin Squash!,NULL,2004-10-14 00:00:00.000,NULL,NULL,70.0000,1,57.0000,0
10677,109443,LANSQUENET,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176368,24251,Law & Order: Justice is Served,"During a junior tennis tournament, a young player is found murdered in the stadium's locker room. The game player works with NYPD detectives Lennie Briscoe and Ed Green as they investigate the crime and make the arrest. Once accomplished, the player works with ADA Serena Southerlyn to try to crack the case, but there are twists and turns that reveal dark secrets about the sport and its players. For the first time in the game series, and in the format of the show, a second junior detective's role for the player is introduced, rather than the player being Briscoe's partner. This was due to the developers' wish to include Jesse L. Martin in one of their games. DA Charles Northcutt, played by Alan Oppenheimer, is a character created exclusively for the game who does not appear in the main show.",2004-10-05 00:00:00.000,1,NULL,68.0000,1,NULL,NULL
123234,24248,Legacy: Dark Shadows,NULL,2004-12-29 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
156833,173772,Legend Of Yashiyu,"Thirty years have passed since the demon king ""Haddes"" reigned over this world.
Although the demon king is not powerful enough to cover the world in darkness, he has caused a certain amount of suffering to the people by sending letters of misfortune to the villagers.

However, the people had not lost the slightest glimmer of hope.

There is a young man here named ""Yashiyu"".
Those who looked at him with prejudice said, ""This guy can defeat the Demon King.

""He will defeat the Demon King! Then there will be peace again!""

Driven by a sense of mission, a Hero and his heroes have now risen up.

Translated with www.DeepL.com/Translator (free version)",2004-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30525,49665,Legendz: Yomigaeru Shiren no Shima,NULL,2004-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8035,6498,LEGO Knights' Kingdom,NULL,2004-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137606,163097,Lei Dian Huang Bi Ka Qiu Chuan Shuo,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21769,85980,Leisure Suit Larry: Kühle Drinks und heiße Girls,NULL,2004-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
168191,2913,Leisure Suit Larry: Magna Cum Laude,"The main protagonist, Larry Lovage, is a student at Walnut Log Community College whose purpose is to get on a dating TV show called ""Swingles"". Uma Yasmine, the hostess of the show won't allow Larry in the show until he will prove his seductive wits by obtaining ""tokens of affection"". Sixteen college girls will conveniently be at his disposal. His aging uncle, Larry Laffer, from the original games, provides brief advice and appears at a local bar. Larry also must outsmart a sorority house and a fraternity house, known as Dio, where they recite lines that are actually modified lyrics of Black Sabbath songs.

A brief subplot involves the college's arena football team going against a rival team known as the Maiming Maggots. However, the college's team name is a running gag because it is obscured by objects, only revealing it as Flaming Fa-. The final scene shows the team name is actually the Flaming Fantasticks after the Swingles van leaves the school.",2004-10-05 00:00:00.000,1,NULL,70.2500,5,63.1575,27
121804,3977,Lemony Snicket's A Series of Unfortunate Events,NULL,2004-11-10 00:00:00.000,4,NULL,58.8000,6,69.2543,12
22769,5399,Lethal Enforcers 3,NULL,2004-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43029,71949,Let's Meow Meow,"n the game, the player takes the role of Ibuki, a college student living on his own in an apartment complex. A lover of cats who often feeds strays in the park and takes injured cats to the vet, Ibuki is visited in the night by the Cat God, who offers him one wish in return for his kindness to animals. Ibuki wastes no time in his reply: “I want a catgirl!”. The cat god immediately announces his wish is granted and then vanishes, leaving Ibuki to wonder if it was all a dream. 
 
Several days later, Ibuki is on his way home from work when he discovers a carboard box left near his apartment. Hearing the sound of a what he believes to be a cat, Ibuki opens the box to discover not a cat but in fact a catgirl, naked and sleeping. Ibuki takes the catgirl to his flat, where she reveals her name to be Mikan, and explains that she was sent by the catlord to serve him. Over the next few days, Ibuki discovers that the situation may not be as perfect as it first appeared, as a number of unwelcome visitors accidentally moved from the cat kingdom to our world alongside Mikan.",2004-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77277,49661,Little Patissier: Cake no Oshiro,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50973,49393,Lizzie McGuire 2: Lizzie Diaries,NULL,2004-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158373,22299,LMA Manager 2005,NULL,2004-11-22 00:00:00.000,1,NULL,70.0000,1,NULL,NULL
192424,7322,Lords of the Realm III,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,40.0000,2
181035,4689,Lumines,NULL,2004-12-12 00:00:00.000,7,NULL,85.0000,5,81.6064,17
143902,103844,Mad Caps,NULL,2004-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176338,778,Madden NFL 2005,NULL,2004-08-09 00:00:00.000,1,NULL,84.3333,5,70.0165,5
158605,43381,Madden NFL 2005: Collector's Edition,NULL,2004-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183895,171096,Magical Drop DX,NULL,2004-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44703,210205,Mahjongg Challenge,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44642,210207,MahJongg Master 6,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24067,58762,Marapets,NULL,2004-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46070,27563,Marine Heavy Gunner: Vietnam,NULL,2004-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89528,2333,Mario Party 6,NULL,2004-11-18 00:00:00.000,10,NULL,40.0000,1,55.8700,41
135833,6503,Mario Pinball Land,NULL,2004-08-26 00:00:00.000,1,NULL,50.0000,1,59.3253,8
111210,3985,Mario Power Tennis,NULL,2004-10-28 00:00:00.000,6,NULL,80.0000,1,74.1394,40
175858,202806,Master System Handy,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100725,151530,Mayohiga,NULL,2004-07-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100414,50581,MC Groovz Dance Craze,NULL,2004-12-22 00:00:00.000,NULL,NULL,NULL,NULL,30.0000,0
54070,43633,McFarlane's Evil Prophecy,NULL,2004-07-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138000,5911,MechAssault 2: Lone Wolf,"After many searches, Major Natalia ""Nat"" Kerensky decides to base their testing operations in Dante City on the Planet Dante, using the blackmarketeers as a cover. One evening, as Foster and the MechWarrior (player) are returning to their workshop, mysterious craft enter the Dante airspace and a Stiletto BattleMech lands on the ground and starts searching for them. They successfully evade the Stiletto and make it back to the workshop, where Nat instructs the player use a new powered armor suit called the BattleArmor to stop the invaders. After this, hundreds of dropships enter Dante's atmosphere. Mysteriously, one of these dropships is shot down by the others. After fighting to the crash site, a strange new MechWarrior by the name of Alera emerges, a space pirate with a jumpship named the ""Jezebel"". Later, the MechWarrior escapes an enemy port, and steals an enemy tank from 3 soldiers in an attempt to infiltrate the enemy. An allied APC then comes out and follows the MechWarrior on his way. The tank must go through two scans to advance the level, but however, the ""Passenger Scan"" warns the enemies that it is a trick, and the MechWarrior and his allies must escape the port with a tank.

After several confrontations with the enemy, it is discovered that the aggressors seek to access the Lostech blueprints and prototypes stored in the data cores to create an unstoppable army of mechanised soldiers to obtain dominance over the Inner Sphere, starting with mass-producing the Ragnarok Prototype model that discovered in the first game.

During the final mission, the MechWarrior with the aid of his allies uses the BattleArmor to destroy a half-complete giant BattleMech that uses all five of the data cores.",2004-12-28 00:00:00.000,2,NULL,73.6667,4,93.4827,6
